NM_AIS,count,total,taxa_por_100_mil_habitantes,TERRITORIO,geometry,class_taxa
AIS 09,40,325451,12.290636685706911,Capital,"MULTIPOLYGON (((548316.4946500019 9581399.735980647, 548320.564650001 9581399.225980645, 548325.7646500003 9581399.485980647, 548330.5846500015 9581398.725980645, 548335.9146500016 9581398.215980645, 548341.2446500019 9581398.215980645, 548346.8346500016 9581398.215980645, 548352.6746499998 9581398.725980645, 548358.2546500016 9581398.725980645, 548364.0946500013 9581399.735980647, 548368.1546500011 9581400.495980646, 548372.97465 9581400.245980646, 548375.5146500008 9581402.275980646, 548379.0646500011 9581401.255980648, 548383.3846500011 9581399.225980645, 548387.6946500012 9581396.435980646, 548390.7446500016 9581393.645980647, 548393.5346500005 9581391.615980648, 548396.3246500007 9581392.375980647, 548398.86465 9581393.645980647, 548409.6546500016 9581390.345980648, 548418.2846500019 9581387.295980647, 548424.3746500022 9581384.505980646, 548434.0246500017 9581381.205980645, 548442.6546500018 9581378.415980646, 548450.5246500019 9581375.875980647, 548457.6346499991 9581373.845980648, 548466.2646500021 9581371.305980645, 548474.6346500005 9581368.265980646, 548484.1546499999 9581367.245980646, 548492.78465 9581365.975980645, 548502.1746500004 9581365.465980645, 548508.0146500004 9581362.425980648, 548515.6346500005 9581357.855980646, 548527.5646500022 9581350.495980646, 548542.2846499996 9581344.405980648, 548555.2246499988 9581338.055980645, 548565.6346500011 9581334.755980646, 548592.9246500008 9581329.425980648, 548607.1346499992 9581328.155980648, 548642.1646500018 9581321.305980645, 548655.7446500005 9581319.015980646, 548669.1946500018 9581315.215980645, 548686.7146500016 9581311.145980647, 548695.594649999 9581308.615980646, 548703.3346500015 9581307.215980647, 548707.9046500009 9581305.695980646, 548712.4746500014 9581300.365980646, 548714.5046500014 9581298.075980647, 548716.7946500017 9581295.285980646, 548719.8346500016 9581295.285980646, 548724.6646500026 9581296.805980645, 548730.494649999 9581298.335980646, 548737.0946499996 9581299.605980646, 548742.1746500004 9581299.605980646, 548748.0146500011 9581297.315980645, 548754.8646499992 9581295.535980646, 548760.45465 9581294.775980646, 548767.3046500006 9581294.525980648, 548772.6346500014 9581295.035980647, 548778.2146500007 9581294.775980646, 548782.024650001 9581294.015980646, 548785.3714341278 9581294.322052963, 548718.9947463216 9581119.074049843, 548664.5682734416 9580975.377053127, 548624.7563418337 9580873.242705213, 548571.2706860474 9580729.99416624, 548569.7823895405 9580716.50647913, 548540.2955149577 9580642.347454654, 548519.2500721382 9580590.21056758, 548482.6240252451 9580498.73846887, 548469.2119156899 9580464.693686234, 548466.6924715262 9580458.002253508, 548499.8557082594 9580417.707700357, 548505.611229912 9580409.963907585, 548507.2157995863 9580407.80122672, 548508.6110775662 9580405.533900008, 548510.3900569845 9580402.150350913, 548520.959287662 9580381.883938298, 548540.1087632151 9580344.465422846, 548554.428518134 9580315.97449486, 548564.9454258857 9580291.592012212, 548571.7125240724 9580273.55804436, 548581.7934074587 9580246.94311695, 548588.4209778479 9580229.606788086, 548593.5137424633 9580214.084320592, 548597.1065832555 9580201.736110494, 548608.890441199 9580159.018132215, 548624.48065834 9580104.383388963, 548634.4137762224 9580069.573524518, 548637.0609459036 9580060.690233955, 548646.7858171219 9580028.055810353, 548653.8313339477 9580003.265206674, 548657.3719920289 9579990.80692243, 548694.5912753582 9579943.219120013, 548718.7414406829 9579912.341220366, 548727.9860172718 9579900.624582427, 548777.8545189131 9579837.420911325, 548790.195239135 9579822.088501353, 548795.8046574165 9579813.48739332, 548801.7257100487 9579803.203459801, 548807.2728014614 9579790.301797753, 548812.2589510452 9579775.530329607, 548817.3074275003 9579762.067725733, 548820.7354053392 9579751.409830995, 548826.16291702 9579737.830875937, 548829.8974552006 9579726.541409941, 548840.306042458 9579690.017864237, 548844.0456546465 9579679.297642628, 548847.0373443976 9579670.696534596, 548852.5221089416 9579658.854429333, 548860.2506407967 9579640.779637089, 548870.472247445 9579622.704844845, 548882.4390064471 9579604.879360082, 548965.7653910944 9579471.243307892, 549075.3607406905 9579289.436564177, 549090.1744635092 9579266.818418255, 549109.184158802 9579239.2699418, 549129.752025837 9579217.704844845, 549155.0567349785 9579193.0234044, 549181.7949621245 9579167.095426563, 549198.9348513226 9579151.38905537, 549242.2520258381 9579109.380745118, 549268.4293111556 9579083.76440163, 549299.9667072784 9579053.161908554, 549319.2257100483 9579033.840578914, 549340.4168457817 9579014.082961189, 549357.8060424597 9578997.44168695, 549401.621831933 9578954.062185565, 549417.7644912133 9578938.418141242, 549422.5636601886 9578935.48877836, 549444.3330864437 9578922.38859864, 549451.9260263155 9578919.803857617, 549380.5787800682 9578686.056689046, 549318.5747226793 9578487.230391225, 549285.0663118169 9578379.405002436, 549164.4143557198 9577989.06043859, 549091.4075774524 9577752.862038307, 549074.788032403 9577699.092921974, 549067.3425774261 9577666.289774315, 549062.6641688982 9577638.280614385, 549304.9221461036 9577562.77833172, 549335.109394186 9577553.472488323, 549443.2601296789 9577520.569081346, 549993.8879056731 9577354.480708241, 550084.4263164556 9577337.626362724, 550401.123431315 9577291.81307056, 550565.3077721668 9577268.062207058, 550654.4978210412 9577251.0280599, 550655.7473617216 9577250.792335683, 550856.7914602718 9577199.632789936, 550927.1702420001 9577181.723552462, 551112.4497718966 9577140.23356098, 551130.9000765786 9577135.76710091, 551213.687295217 9577119.274334695, 551251.1034537678 9577104.907369617, 551359.9047540479 9577051.93595652, 551696.4843470554 9576889.033977462, 551737.2135519118 9576878.801128956, 551901.296155625 9576848.858174339, 552074.2968442423 9576816.405057129, 552248.8330935894 9576775.698823862, 552285.5600518995 9576767.00066306, 552368.8756432852 9576748.065347606, 552364.5130395803 9576735.158417992, 552359.4797130859 9576720.241506917, 552357.1833234464 9576713.479630973, 552356.2973296585 9576712.839139745, 552355.3317859287 9576712.326363653, 552354.3049812705 9576711.951015543, 552353.2363650798 9576711.72020513, 552352.1461787336 9576711.638304347, 552346.6005434869 9576711.724697612, 552339.5077613285 9576712.297226965, 552325.0649517888 9576705.224717213, 552304.6584036953 9576701.143407594, 552278.8101094449 9576695.021443168, 552249.5607238461 9576686.858823929, 552225.7530844046 9576676.655549882, 552201.9454449617 9576660.33031141, 552191.7421709182 9576648.766600823, 552172.696059363 9576629.720489273, 552167.2543132066 9576621.557870034, 552155.6906026204 9576612.715032531, 552144.1268920342 9576609.31394118, 552127.8016535592 9576607.273286372, 552116.9181612422 9576605.232631562, 552104.6742323879 9576602.511758482, 552093.1105218021 9576599.790885404, 552082.9072477553 9576595.029357515, 552074.7446285196 9576586.18652001, 552064.541354473 9576573.942591153, 552060.4600448551 9576563.059098836, 552059.099608315 9576548.774515172, 552062.5006996654 9576533.129494967, 552063.1809179327 9576518.164693035, 552061.1402631252 9576507.281200716, 552057.739171775 9576496.397708403, 552050.9369890761 9576487.554870894, 552047.5358977282 9576473.950505499, 552046.8556794578 9576460.346140105, 552052.9776438863 9576443.34068336, 552060.4600448553 9576418.85282565, 552069.3028823612 9576397.766059287, 552081.5468112159 9576372.597983306, 552103.3137958478 9576341.988161167, 552122.5135481517 9576323.280710204, 552129.8423083687 9576316.139866915, 552144.8071103039 9576304.57615633, 552148.4197137279 9576294.942547198, 552148.8884199214 9576293.692664012, 552148.6737765033 9576289.18515223, 552148.2082016513 9576279.408080349, 552136.2555608519 9576242.707088133, 552132.2862982413 9576232.447190452, 552123.8420746968 9576214.569187867, 552118.3445333863 9576204.10187027, 552109.7463787736 9576187.719198817, 552100.5544898628 9576173.09574049, 552084.4144008483 9576152.088800166, 552076.34331881 9576143.013197932, 552069.2436266372 9576132.197532931, 552062.2422473104 9576087.727946278, 552047.9485602335 9576067.3462073, 552024.7292517651 9576045.022737857, 552004.6642647572 9576027.988481002, 551982.1601585922 9575994.397301476, 551968.5099006417 9575982.789195498, 551961.4082702211 9575977.307512408, 551940.1018408145 9575964.031422077, 551926.0079902422 9575951.67282903, 551917.4630944856 9575934.5830393, 551916.2423943654 9575918.713948473, 551921.1251902258 9575896.741360823, 551919.9044897084 9575873.5480742, 551913.8009923415 9575854.016885743, 551903.7723589053 9575837.076546792, 551902.8146980016 9575835.706396846, 551885.7249073607 9575817.39590828, 551871.0765150273 9575795.423321683, 551856.4281228408 9575775.892133687, 551846.6625279502 9575761.243742622, 551830.7721019272 9575747.242170878, 551821.214754046 9575738.07595652, 551802.7547540481 9575722.365956519, 551795.6947540521 9575716.865956519, 551787.4447540491 9575714.115956519, 551778.0147540527 9575712.155956522, 551766.6347540414 9575706.26595652, 551755.2447540455 9575696.835956521, 551744.634754049 9575688.985956522, 551734.4247540438 9575676.41595652, 551725.9847540467 9575668.365956519, 551712.2447540426 9575651.475956518, 551701.2447540498 9575629.09595652, 551698.1047540492 9575614.565956518, 551696.9247540479 9575602.785956519, 551701.2447540537 9575594.145956518, 551705.1747540453 9575580.39595652, 551709.0947540492 9575563.315956518, 551711.0647540443 9575550.755956521, 551709.0947540479 9575539.36595652, 551704.7747540448 9575531.11595652, 551693.3947540475 9575529.15595652, 551678.4647540537 9575531.90595652, 551657.2647540502 9575535.43595652, 551641.1647540459 9575533.865956519, 551624.2747540531 9575529.935956521, 551614.0647540465 9575525.225956518, 551608.1747540536 9575518.945956519, 551599.9247540439 9575507.55595652, 551594.8247540498 9575503.235956522, 551591.2847540501 9575500.48595652, 551590.1047540426 9575496.945956519, 551591.2847540479 9575493.805956518, 551594.8247540435 9575487.135956518, 551594.8247540479 9575477.705956519, 551593.2547540448 9575464.745956521, 551590.1047540471 9575448.055956518, 551591.6847540505 9575439.025956519, 551594.0347540429 9575428.815956518, 551592.0747540538 9575415.075956522, 551586.5747540534 9575403.685956521, 551578.3247540478 9575394.25595652, 551567.3347540519 9575385.615956519, 551565.3647540414 9575379.72595652, 551567.3347540501 9575372.65595652, 551575.9747540486 9575362.055956518, 551590.1047540522 9575343.795956519, 551604.6347540488 9575321.805956518, 551609.3547540493 9575309.625956519, 551611.7047540478 9575300.98595652, 551610.5247540531 9575294.315956518, 551603.0647540445 9575279.395956518, 551596.784754051 9575267.60595652, 551595.6047540435 9575261.715956518, 551599.1447540484 9575257.395956518, 551602.2847540441 9575251.50595652, 551600.714754046 9575245.22595652, 551595.6047540439 9575239.33595652, 551588.9347540528 9575235.805956518, 551582.6446500033 9575235.805980643, 551573.2246499993 9575238.155980648, 551567.7247540446 9575236.585956521, 551560.8647540472 9575230.945956519, 551550.8547540426 9575225.55595652, 551546.1347540446 9575223.715956518, 551539.8347540508 9575222.92595652, 551536.6847540451 9575219.515956521, 551533.8047540495 9575202.985956522, 551533.2285633925 9575195.791584257, 551265.5410260151 9575495.305898562, 551257.9224349376 9575491.6543845, 551251.5660956344 9575487.461905384, 551243.6252412543 9575480.720353434, 551181.4193384026 9575393.764530491, 551146.1155226141 9575346.044366827, 551128.9809625456 9575322.122203244, 551100.9200163556 9575137.118619941, 551029.0707499917 9574707.623351045, 550978.7431532751 9574399.4771887, 550921.2293170274 9574066.998670826, 550756.3420589045 9574127.530389335, 550556.876738067 9574200.727980396, 550482.3820554531 9574241.737020927, 549887.2845894295 9574481.651198618, 549863.9440145894 9574509.778425548, 549579.6551713023 9574617.265521789, 549191.073868445 9574771.815599976, 549154.9795004596 9574788.851651417, 549152.5282700385 9574779.843379613, 548914.7589189758 9574868.577920938, 548904.7701550004 9574870.416343762, 548757.4584494897 9574922.852386724, 548505.9192031376 9575012.734033246, 548233.5461744984 9575118.424249982, 548242.7353210497 9575144.370075537, 548244.4207312514 9575151.593909249, 548225.8184301818 9575149.229209961, 548206.7431892569 9575147.022157291, 548183.726782852 9575144.815104622, 548154.5621582969 9575144.184518147, 548146.0492408599 9575145.445691098, 548119.2493155928 9575147.65274377, 548104.7458266255 9575150.017443055, 548076.6847284033 9575155.692721346, 548030.6519155942 9575164.83622526, 548002.1958966515 9575172.342918705, 547971.3176615507 9575180.11315292, 547934.5610753522 9575189.437433979, 547898.4801616921 9575198.626580529, 547867.9397628623 9575206.36303111, 547857.8384583844 9575208.96437039, 547844.6966274733 9575212.308949461, 547792.669841858 9575225.653482137, 547744.3592552152 9575238.018289624, 547682.1973814943 9575253.829027072, 547623.8868412548 9575268.761390215, 547606.3869224563 9575273.018127222, 547582.1978455095 9575279.301881844, 547492.4347485112 9575302.308531843, 547390.3406276508 9575328.186790144, 547312.5031509923 9575347.98399558, 547226.4900365917 9575369.875785887, 547176.5578358553 9575382.510862393, 547143.6863667609 9575391.05812003, 547106.1865407664 9575400.68645373, 547043.8219652841 9575416.902594704, 546958.4169561696 9575439.064654028, 546877.6403039609 9575460.044286411, 546826.4581090224 9575473.186117325, 546698.6546480001 9575506.091370046, 546624.567153938 9575525.111552058, 546517.0338691261 9575553.050611606, 546467.7097736755 9575566.158658892, 546443.6558312355 9575572.543764396, 546380.0750451788 9575589.63827967, 546313.7240017062 9575607.476034738, 546305.4807967135 9575609.232783342, 546259.8950017653 9575614.02000083, 546256.9337246841 9575622.070561608, 546257.6257815184 9575631.76693119, 546257.9201974053 9575635.89197569, 546256.8101850671 9575642.358007276, 546253.2918871946 9575652.034453714, 546247.1453235784 9575659.274230734, 546238.8072490846 9575665.616735928, 546228.4032796129 9575669.560333196, 546219.268226631 9575670.401186796, 546209.5704296895 9575668.823378097, 546198.9634042729 9575663.709228579, 546190.8581224952 9575656.086962016, 546161.6749034374 9575614.539310563, 546027.6630068794 9575648.651434341, 545852.8083398186 9575693.159901123, 545846.6721011283 9575694.721853001, 545831.0787503365 9575687.507709447, 545787.9581435093 9575667.55829306, 545699.9510887729 9575728.1428857, 545575.2826684008 9575813.965385795, 545566.0654137935 9575820.31060002, 545542.8149342211 9575852.80182676, 545535.4150295265 9575861.727856403, 545518.7638993588 9575881.81304501, 545063.4637996906 9576192.702897191, 545059.9330706 9576194.664889464, 545020.3721763694 9576216.648498733, 545008.0361273597 9576219.960326334, 544827.0584214667 9576268.496841991, 544809.0402268312 9576273.32982145, 544785.0000000013 9576280, 544764.8122699921 9576291.729616439, 544714.1368294598 9576315.918693388, 544679.5423953885 9576331.99969985, 544630.3534344452 9576357.404987369, 544599.8130356161 9576372.9454558, 544569.4077712966 9576388.350789722, 544520.7593483852 9576417.945246993, 544482.9216861207 9576436.59380911, 544463.5974514637 9576445.242417628, 544436.3002808293 9576461.863962121, 544351.3006752405 9576504.431332171, 544265.0848590826 9576549.566257874, 544256.5713850718 9576554.431100164, 544245.8957589326 9576558.3500009, 544198.0581430672 9576585.37690252, 544167.2474752248 9576601.593043491, 544134.1395207419 9576618.214587983, 544107.518022649 9576631.728038793, 544072.78845407 9576647.944179764, 544064.2749800619 9576652.133349514, 544049.5453186801 9576658.619805904, 544034.4102537745 9576664.971127782, 544025.3562417309 9576670.106239088, 543911.3027169055 9576729.835691666, 543808.6004907576 9576786.186781537, 543699.5469427295 9576844.429754524, 543595.3533575386 9576900.30554578, 543486.4338234961 9576957.682150763, 543377.2186948777 9577013.960629689, 543362.2961650211 9577019.04063985, 543054.9555501149 9577181.283464456, 542943.8303277827 9577235.258572446, 542945.7000703381 9577241.28329846, 542946.568214743 9577244.080652647, 542901.7614936124 9577268.27863851, 542780.2707894 9577324.404434346, 542775.5549911074 9577333.525019048, 542772.9623350577 9577356.89058194, 542775.713741426 9577372.101346226, 542777.2992122957 9577376.185134832, 542780.3113988094 9577383.943797063, 542780.9525019058 9577385.595123224, 542784.9182153137 9577393.753162235, 542786.508763023 9577397.025146093, 542806.2474774234 9577409.635991404, 542809.3688087593 9577411.630175313, 542817.5297975276 9577414.030466126, 542820.1638303591 9577414.805181665, 542828.8950978264 9577425.441452945, 542836.6738633898 9577435.760223592, 542840.9309830505 9577443.528991466, 542747.3903659619 9577488.68925569, 542530.2956114917 9577601.655970603, 542437.803812653 9577649.791479094, 542630.7130944462 9577845.95686081, 542662.3112516098 9577877.967466008, 542685.835177687 9577901.798447877, 542788.6161161764 9578006.48457055, 542828.132881 9578046.733832242, 543096.9955815852 9578319.61744114, 543161.2870494428 9578384.65159936, 543236.2219381153 9578460.452130416, 543349.0359554483 9578574.569367073, 543430.7647536205 9578658.208696228, 543508.9023252313 9578737.409019787, 543535.4310247094 9578764.38959765, 543637.5781745312 9578867.834993979, 543824.3570783162 9579060.182077462, 543855.4347047417 9579092.056387173, 543888.8620933684 9579126.460385263, 543915.8503976801 9579154.237175735, 544110.3056811577 9579354.37363496, 544154.3706673768 9579398.95670075, 544195.3120216681 9579439.887399927, 544285.014202771 9579533.010287395, 544394.077345356 9579645.495725147, 544544.3051000579 9579796.678317228, 544691.2800027814 9579950.69221494, 544840.0168271115 9580104.194243066, 544972.7662658545 9580240.255441526, 545331.047084366 9580608.88462866, 545356.5703877035 9580634.843492923, 545408.2897868782 9580687.574886667, 545435.2525588227 9580715.295626128, 545495.0392032833 9580776.874988666, 545601.196787358 9580886.09565578, 545677.3558284509 9580963.33150094, 545734.0819651264 9580824.916568533, 545771.1053750819 9580730.206360051, 545808.8704611663 9580636.301433278, 545848.1286040256 9580535.887500692, 545890.0329447974 9580433.981356086, 545926.742753076 9580341.513642687, 546006.6705532485 9580427.653552448, 546105.8551963147 9580536.37404844, 546170.0750453277 9580605.126370758, 546223.2285958861 9580554.562804943, 546231.7049095966 9580546.79285071, 546243.5364308154 9580535.02019278, 546284.4464171242 9580495.699515289, 546299.6331458578 9580481.572325772, 546456.3398213575 9580648.962783486, 546598.5697382557 9580801.538960773, 546652.5448075088 9580860.001564652, 546704.6500706663 9580916.220401216, 546807.7387133256 9581026.975248862, 546845.1971620799 9581066.36583058, 546841.3328961517 9580994.689930312, 547227.5559863539 9580981.839846155, 547224.4831251747 9580912.466222385, 547253.6199413928 9580912.123271449, 547387.2811034068 9580955.353604453, 547408.9572044524 9580961.689572679, 547430.215838679 9580968.065196654, 547450.8759466136 9580974.2613181, 547471.8832645705 9580980.561570436, 547493.1282444677 9580986.933099374, 547513.6510454895 9580993.088041445, 547518.1219334264 9580996.55637908, 547523.0869757169 9580999.050571704, 547527.5941056107 9581001.003067398, 547532.1942464783 9581002.725032361, 547536.7897787148 9581004.18712023, 547540.0117626789 9581005.228430782, 547543.1669538693 9581006.457364008, 547546.2444372807 9581007.869668568, 547549.2335667342 9581009.460458755, 547552.1240016968 9581011.224231433, 547556.2148289235 9581013.992085144, 547560.1639932056 9581016.959165575, 547562.2882148155 9581018.740139768, 547564.3059649522 9581020.640895119, 547566.210499467 9581022.65507853, 547569.0970821378 9581025.940611599, 547572.9134656917 9581030.445541928, 547578.2654812742 9581037.309480982, 547583.3339434413 9581044.17496495, 547584.3941184877 9581045.718293551, 547592.3537369265 9581058.255205175, 547594.3998495315 9581061.479224479, 547596.6479212632 9581064.56581657, 547597.7664941049 9581066.021163233, 547603.3168935563 9581073.849279735, 547608.349605066 9581082.01984623, 547611.209383944 9581086.751260184, 547613.6172234137 9581090.375184156, 547617.4713282913 9581096.175450575, 547621.1045071792 9581102.116597444, 547624.4127724523 9581108.042704083, 547627.5044309826 9581114.133890783, 547628.5412551863 9581116.134877672, 547629.9699690156 9581118.545779517, 547631.5334714998 9581120.871533351, 547633.2267024089 9581123.104611943, 547638.1566201642 9581129.17707387, 547641.0776587821 9581132.720561422, 547651.7196892154 9581145.319532467, 547653.7240360181 9581147.688465776, 547658.3320121681 9581153.45873865, 547662.7059696496 9581159.408359578, 547668.6960593766 9581168.068795038, 547671.4039305185 9581172.094276037, 547672.7269491269 9581173.937901445, 547674.1735147303 9581175.686266635, 547677.7834592204 9581179.60468012, 547681.5385247795 9581183.384249687, 547683.2868999084 9581185.140432697, 547685.9728459247 9581188.102305045, 547688.4840563149 9581191.213706046, 547689.3478046755 9581192.272692036, 547690.2813361224 9581193.27070586, 547691.2803580443 9581194.20315841, 547692.3402766937 9581195.065762036, 547693.3541552213 9581195.800802156, 547694.3992694025 9581196.490707943, 547699.9997335098 9581200.230682127, 547702.9719102152 9581202.401907813, 547712.1589247314 9581209.298819838, 547713.892816106 9581210.514009498, 547715.6982990206 9581211.62003692, 547717.5685101801 9581212.612697706, 547730.3535634635 9581217.743166817, 547733.9540071381 9581219.148314346, 547737.501508181 9581220.68222131, 547740.1061024487 9581221.90694482, 547757.745580972 9581229.67991911, 547772.3573722559 9581235.146913761, 547778.176325544 9581237.395148743, 547781.3977088928 9581238.828165425, 547796.8733515741 9581245.590587376, 547808.9014039913 9581250.396065058, 547816.0198439994 9581253.056820314, 547831.3368285897 9581258.672463106, 547862.2765948222 9581269.859754948, 547877.6709324999 9581275.61630014, 547879.3538990153 9581276.193242213, 547881.0655198814 9581276.678620886, 547882.8008174824 9581277.071024612, 547884.5547453426 9581277.369312232, 547900.8579424402 9581280.270420464, 547907.2084530945 9581281.471691282, 547913.6088678382 9581282.369871814, 547917.6335116581 9581282.720265117, 547921.6716553968 9581282.83828413, 547925.7098934362 9581282.723537058, 547929.7348198418 9581282.37640484, 547939.7021987095 9581281.561004262, 547949.7017217195 9581281.40915174, 547952.9612159745 9581281.564973475, 547956.2056876388 9581281.914239604, 547959.4236663908 9581282.455715343, 547973.7940850022 9581285.312756855, 547975.8642073104 9581285.798646547, 547977.8959411867 9581286.425984273, 547979.879634046 9581287.191789603, 547981.8058615419 9581288.092424264, 547984.2647679106 9581289.244482402, 547986.7956463484 9581290.228409646, 547989.3870161118 9581291.039742641, 547992.0271220601 9581291.674800964, 547993.5935044101 9581291.943438103, 547995.1740368989 9581292.109680781, 547996.7620332128 9581292.172825718, 547998.3507754642 9581292.13260579, 547999.9335426035 9581291.989191141, 548001.5036388637 9581291.743188476, 548003.0544220791 9581291.395638492, 548006.0114129215 9581290.717259593, 548009.00120716 9581290.202358475, 548012.0147740006 9581289.852490412, 548022.2471890423 9581289.060805634, 548023.9714092693 9581289.053021751, 548025.6834266875 9581289.257942097, 548027.3571020389 9581289.672437934, 548028.9668814855 9581290.290180696, 548031.9178572557 9581291.74311281, 548034.778744691 9581293.366255691, 548037.5397368987 9581295.154045321, 548040.1913694069 9581297.100353304, 548042.7245526316 9581299.19850785, 548045.1306030145 9581301.44131664, 548051.4441816963 9581308.63401671, 548060.3152321199 9581319.149321951, 548065.5087644451 9581326.788544985, 548070.9667770509 9581331.700756332, 548081.1550672502 9581335.521365155, 548087.0346500019 9581337.165980648, 548093.8904299994 9581338.068437705, 548099.9462597821 9581338.977353683, 548101.5046500002 9581339.195980646, 548107.0392014692 9581343.298137989, 548109.8846500006 9581345.675980648, 548118.0046500007 9581352.525980646, 548126.6346500003 9581352.525980646, 548135.0146500004 9581353.285980646, 548142.6246500006 9581354.045980645, 548147.4446499994 9581353.285980646, 548156.4546500022 9581350.235980647, 548163.82465 9581349.225980647, 548170.4246499995 9581349.475980645, 548175.7546500007 9581348.975980647, 548182.6046500021 9581347.955980647, 548190.2146500006 9581346.685980648, 548196.8146500011 9581345.415980648, 548203.4146500013 9581344.655980648, 548208.4946500009 9581344.655980648, 548215.0946500002 9581344.655980648, 548218.144650001 9581345.165980648, 548221.6946500009 9581347.445980646, 548223.2146500008 9581351.005980646, 548224.99465 9581355.315980645, 548227.7846500016 9581359.635980645, 548231.3346500003 9581363.695980648, 548236.1646500005 9581367.755980646, 548240.7346500003 9581371.055980645, 548242.1246499997 9581375.115980648, 548242.12465 9581379.685980646, 548242.8846500001 9581383.745980646, 548246.1846499989 9581388.315980645, 548249.4846500012 9581390.855980648, 548256.8446500006 9581394.405980647, 548261.1646499998 9581396.185980646, 548265.22465 9581398.725980645, 548268.7746499998 9581400.755980646, 548272.5846500011 9581400.245980646, 548277.4046500028 9581398.975980645, 548281.2146500013 9581397.705980645, 548285.5346500002 9581396.435980646, 548289.3446499995 9581396.435980646, 548293.4046499998 9581397.965980645, 548295.9346500004 9581400.755980646, 548300.2546500002 9581403.545980645, 548306.3446499998 9581402.025980646, 548311.4246499991 9581401.255980648, 548316.4946500019 9581399.735980647)))",11.8-13.0
